output,nstep_coarse,aexp,z,time
860,28002,0.761074229408114,0.313932283290814,10.200261616118658
861,28022,0.761997821354609,0.31233971013498807,10.214942203490438
862,28029,0.762315310730452,0.31179314638426736,10.219988729220074
863,28043,0.762959990773637,0.31068471753807936,10.230172078087397
864,28064,0.763911443748145,0.30905225754111276,10.245162460609894
865,28078,0.764541769943397,0.30797300986450393,10.255093409415478
866,28086,0.764906027258069,0.3073501376171186,10.26083237563856
867,28107,0.765831060935479,0.30577101270674323,10.27534951269356
868,28128,0.766793758744968,0.3041316372171925,10.290383368919615
869,28149,0.767751721366946,0.30250440626762365,10.305343278651202
870,28171,0.768726704486079,0.3008524280011,10.3205169456651
871,28192,0.769676605589969,0.29924697299781466,10.33521997285221
872,28199,0.769991575744909,0.2987155074165262,10.340095232742167
873,28212,0.770603262627959,0.2976846173603498,10.349563217182492
874,28234,0.77160220813521,0.29600458559699616,10.365322260217818
875,28248,0.772240179456767,0.29493391641891886,10.37539801359648
876,28255,0.772540382828186,0.29443071485675487,10.380139253573347
877,28275,0.773473484654741,0.2928691413983955,10.39487612898429
878,28295,0.774383239450193,0.2913502630945284,10.409224286455894
879,28296,0.774429705340774,0.2912727818982199,10.409951638216711
880,28317,0.775408446735119,0.28964290266701465,10.425272323297047
881,28332,0.776091688180122,0.2885075503706611,10.435967413004299
882,28338,0.776369842959992,0.2880459088768754,10.440321496535056
883,28359,0.777352515538728,0.2864176548100199,10.455682926007857
884,28366,0.777680858758332,0.2858745187539129,10.46077699825543
885,28379,0.778280454989992,0.28488386620586414,10.470079418226595
886,28401,0.779256984166512,0.28327370856944345,10.485229754460258
887,28415,0.779927800230253,0.28216996458489696,10.495637112643696
888,28421,0.780200455132864,0.28172188752402794,10.49986393494731
889,28442,0.781169854701728,0.280131323528642,10.514769884926881
890,28463,0.782144948039998,0.2785353948854774,10.529763385019619
891,28483,0.783112734990717,0.2769553543422505,10.545048130803488
892,28502,0.78406314616794,0.27540747819539524,10.559974084680274
893,28512,0.784526653818435,0.2746539523326794,10.567249963784006
894,28522,0.785007012939048,0.27387396993566115,10.57479036766778
895,28543,0.785992833955903,0.27227623051853866,10.590265224509706
896,28558,0.786682450052317,0.27116093658056917,10.601017009105947
897,28564,0.786963986681711,0.27070617833043453,10.605396959934218
898,28584,0.787911970629646,0.269177315837539,10.620145034054731
899,28601,0.788723217256973,0.2678718948806995,10.632765844160103
900,28604,0.788881881342925,0.26761689379617337,10.635234229521455
901,28623,0.789830150806076,0.2660949939419648,10.649894429579312
902,28642,0.790800552237644,0.26454135264626033,10.664856252775145
903,28644,0.790900091150524,0.26438220350347663,10.666390961574166
904,28662,0.791794631453598,0.2629537512324036,10.680183144294382
905,28682,0.792750016364879,0.2614316989679255,10.69483556078655
906,28700,0.793600607017933,0.26007968133699144,10.707832631135561
907,28797,0.793607473499567,0.260068778826269,10.707937551339572
908,28799,0.793697824029542,0.2599253389949816,10.709318112235625
909,28817,0.794466109310066,0.2587069332239038,10.721265634847775
910,28822,0.794679227805867,0.258369370948615,10.724621937830534
911,28839,0.795402421831244,0.2572252391408538,10.735985020315269
912,28845,0.79566233965684,0.256814543253723,10.74004160810339
913,28864,0.79650022605156,0.2554924246000989,10.753118663164386
914,28867,0.796627379330449,0.2552920298075645,10.755103168987254
915,28886,0.797438064883336,0.2540158841631148,10.767755695247445
916,28889,0.797563103357404,0.25381928500757134,10.769707194902335
917,28910,0.79846659211499,0.25240055110031,10.78377914031377
918,28912,0.798558981735645,0.25225565408647554,10.785208119259165
919,28932,0.799429909338627,0.25089140188325687,10.798678649810027
920,28934,0.799513932737189,0.2507599418266968,10.799978229423113
921,28954,0.80037202723132,0.24941897764623455,10.813250271851375
922,28957,0.800500937262446,0.24921777533428147,10.815244107511946
923,28974,0.801211364321186,0.24811010493745878,10.826232195805567
924,28980,0.801469105536544,0.24770873024550255,10.830197104294625
925,28994,0.802079361119146,0.2467594211683668,10.839550844136097
926,29002,0.802444925025458,0.24619144418948702,10.845154053303787
927,29014,0.802964839439155,0.24538454348569938,10.853123081861977
928,29024,0.803401665424458,0.24470740233239874,10.859818566080412
929,29045,0.804312817268662,0.2432973571102166,10.873784316742471
930,29046,0.804358660616804,0.24322649703699706,10.874486984221818
931,29068,0.805343889625635,0.24170557805417903,10.889454935933042
932,29069,0.805387398233574,0.24163849868183007,10.890115800783027
933,29090,0.806326457809104,0.24019246834232977,10.904428410483417
934,29091,0.806369808730932,0.2401257948555935,10.905107502826667
935,29112,0.807284838905747,0.23872015403568492,10.919441453740795
936,29135,0.808276531656453,0.23720034027294568,10.934860481909194
937,29157,0.809246759850402,0.23571702676308637,10.949921745181841
938,29177,0.810094185920119,0.23442436371047748,10.963076699057343
939,29180,0.81022735814422,0.2342214687621058,10.965143987907853
940,29198,0.811020284777169,0.23301478245362728,10.977386532163411
941,29202,0.811193908969797,0.23275087367209601,10.980057372014242
942,29218,0.811885151220356,0.2317013046696148,10.990690667532744
943,29224,0.812158142114854,0.2312872926398386,10.994890053280221
944,29239,0.812846564101937,0.2302444817550986,11.005479965028476
945,29246,0.813151349474454,0.2297833615430973,11.010168441366647
946,29266,0.814022337902922,0.22846751672219723,11.023514705587376
947,29268,0.814113651680619,0.22832972759472314,11.024906634698121
948,29289,0.815045259867072,0.22692572945346967,11.03910747697233
949,29290,0.815090621699222,0.22685744796731533,11.039798943871174
950,29309,0.815941497424741,0.225578063079499,11.052769151892909
951,29312,0.816076339510459,0.22537555812471122,11.054824598827638
952,29331,0.816936765149686,0.2240849508306455,11.067916254356897
953,29334,0.81706968728489,0.2238858148354328,11.069924026528472
954,29352,0.817883602997002,0.22266786659576243,11.082218121219908
955,29355,0.818016221637419,0.22246964491523769,11.084221309140798
956,29375,0.818934667914822,0.22109862871748742,11.098115612749504
957,29377,0.819021310735066,0.22096945084677566,11.099466247790819
958,29398,0.819953918383261,0.21958073201448158,11.113994850326897
959,29399,0.820000456043093,0.21951151689048287,11.114713702213287
960,29420,0.820961274038542,0.21808425272085685,11.129555140974881
961,29440,0.821851073824114,0.2167654601300819,11.143299584865607
962,29442,0.821937610270192,0.21663735483679147,11.144636284814188
963,29461,0.822827303198337,0.21532184957036704,11.15837907811348
964,29463,0.82291996990628,0.21518499558819437,11.159810470195746
965,29484,0.823864611120951,0.2137916673461664,11.17428377999487
966,29485,0.823905677296161,0.2137311679678353,11.174912332728104
967,29504,0.824778561381112,0.21244664546745162,11.18827256592727
968,29506,0.824870999988804,0.21231077345860516,11.189687417425501
969,29525,0.825737913086139,0.21103801115606813,11.202956259581615
970,29528,0.825873256307871,0.21083954754822276,11.205027802682755
971,29548,0.826779282487687,0.20951264887904686,11.218810702461907
972,29550,0.826869344057581,0.20938091028122896,11.220176583021994
973,29569,0.827712548110175,0.2081488945445975,11.232964679265317
974,29572,0.827848260637351,0.207950837790142,11.235022905685836
975,29588,0.82856356221948,0.20690800995555714,11.245871223417607
976,29594,0.828831054354375,0.20651849945337597,11.249928029305636
977,29615,0.829798536811211,0.205111789956689,11.264536660730617
978,29633,0.830605787288861,0.20394056398770122,11.27666748872509
979,29637,0.830769091813306,0.20370390503733882,11.279121521459182
980,29657,0.831694163529899,0.20236505659216464,11.293022889358296
981,29659,0.831782110860618,0.20223792618638115,11.294344503864645
982,29678,0.832626548192466,0.20101863454976554,11.30730663820412
983,29681,0.832768609764272,0.20081375339431373,11.30949114359333
984,29697,0.833518223552021,0.19973381714261773,11.32101808461156
985,29702,0.833751100517027,0.19939871669120257,11.32459907402771
986,29721,0.834652225931248,0.19810379572673908,11.338455835562124
987,29723,0.834749564615421,0.1979640869423056,11.339952629363937
988,29743,0.835680302689073,0.19662985567827196,11.354264749890202
989,29744,0.835721940716794,0.19657023619878355,11.354901069244503
990,29763,0.836598160383013,0.19531699608588426,11.368251178667101
991,29765,0.836687420710701,0.19518947607767023,11.369611151728272
992,29784,0.837569592823136,0.19393063999538396,11.383051952802012
993,29787,0.837705850881262,0.1937364397634389,11.385127984710238
994,29800,0.838303811351523,0.1928849498939873,11.394238528579681
995,29808,0.838677894576223,0.19235287643451215,11.399938071942426
996,29820,0.839255630281844,0.19153207189587018,11.408689466291957
997,29829,0.839663763855324,0.1909529064449449,11.414850629316925
998,29841,0.840223022727154,0.19016019907934667,11.423293171921605
999,29850,0.840647873251371,0.18955871039357208,11.429706693158362
1000,29860,0.8411086267711,0.18890707831503528,11.436662204132809
1001,29871,0.841641599105989,0.18815419896333885,11.444707926554138
1002,29880,0.842062383505391,0.18756047008908805,11.451060065783894
1003,29892,0.842623997775512,0.1867689534596133,11.459465506853201
1004,29899,0.84295520061782,0.18630266385103078,11.464419281279108
1005,29913,0.843622891057049,0.18536375743314926,11.474405873783036
1006,29919,0.843895476076246,0.18498087541548802,11.478482906116362
1007,29934,0.844596116826984,0.18399786605323754,11.488962333794477
1008,29953,0.845500539009559,0.18273135718094946,11.50246527808445
1009,29955,0.845598137206343,0.18259484736303278,11.503911580192757
1010,29972,0.846397959231727,0.18147732882968803,11.516109325796673
1011,29976,0.846588594284053,0.18121128344008075,11.519029052583564
1012,29990,0.847244336723652,0.18029706031091797,11.529072267316833
1013,29998,0.847605273760227,0.1797944526273474,11.534600303851612
1014,30010,0.848168555352047,0.17901093325127193,11.543227407483036
1015,30018,0.848559082011955,0.1784683249503085,11.549208475199894
1016,30030,0.849138656652357,0.17766396826449826,11.558003096915927
1017,30039,0.849560608401227,0.17707905723392958,11.564405906416285
1018,30049,0.85002478075335,0.1764362906146475,11.571449382723564
1019,30060,0.850552283726156,0.1757066780411587,11.579453854928735
1020,30069,0.85097383624312,0.17512426047644536,11.585850606376615
1021,30081,0.851538095573482,0.17434558148162926,11.594412829452557
1022,30089,0.851912609664424,0.17382932081954872,11.600080666579082
1023,30103,0.852565406006826,0.1729305375920842,11.609894690961173
1024,30108,0.852800989506582,0.17260651934583837,11.613436411495499
1025,30124,0.853572105660155,0.17154718783435086,11.625029234924524
1026,30125,0.853613930315508,0.17148978535341564,11.625658019371892
